,gram_count,document_count,Average_freq
delaney smyth,2,2,1.0
smyth b,6,2,3.0
b if,2,2,1.0
if only,2,2,1.0
only we,2,2,1.0
we had,2,2,1.0
better counterfactual,2,2,1.0
the international,22,5,4.4
intelligence montreal,2,2,1.0
montreal canada,2,2,1.0
canada keane,2,2,1.0
b good,2,2,1.0
good counterfactuals,4,2,2.0
and how,3,3,1.0
them in,3,3,1.0
germany kotsiantis,2,2,1.0
kotsiantis supervised,2,2,1.0
supervised machine,2,2,1.0
learning a,5,3,1.6666666666666667
review of,8,5,1.6
of classification,4,3,1.3333333333333333
classification techniques,2,2,1.0
techniques informatica,2,2,1.0
informatica krawczyk,2,2,1.0
krawczyk koziarski,2,2,1.0
koziarski woźniak,2,2,1.0
woźniak oversampling,2,2,1.0
oversampling for,4,2,2.0
multiclass imbalanced,3,3,1.0
classification ieee,3,3,1.0
networks and,4,4,1.0
and learning,8,4,2.0
learning systems,5,4,1.25
systems kubat,2,2,1.0
kubat holte,4,4,1.0
holte matwin,2,2,1.0
matwin machine,3,3,1.0
learning for,9,5,1.8
the detection,3,3,1.0
images machine,2,2,1.0
learning lash,2,2,1.0
lash lin,2,2,1.0
lin street,2,2,1.0
street robinson,2,2,1.0
robinson ohlmann,2,2,1.0
ohlmann j,2,2,1.0
j generalized,2,2,1.0
generalized inverse,2,2,1.0
the siam,2,2,1.0
siam international,2,2,1.0
mining temraz,2,2,1.0
augmentation laugel,2,2,1.0
laugel lesot,2,2,1.0
lesot marsala,2,2,1.0
marsala renard,2,2,1.0
renard detyniecki,2,2,1.0
detyniecki the,2,2,1.0
the dangers,2,2,1.0
dangers of,2,2,1.0
of interpretability,2,2,1.0
interpretability unjustified,2,2,1.0
unjustified counterfactual,2,2,1.0
explanations proceedings,2,2,1.0
intelligence lewis,2,2,1.0
lewis counterfactuals,2,2,1.0
counterfactuals john,2,2,1.0
john wiley,3,3,1.0
wiley sons,3,3,1.0
sons ling,2,2,1.0
ling li,2,2,1.0
li data,2,2,1.0
for direct,2,2,1.0
direct marketing,2,2,1.0
marketing problems,2,2,1.0
and solutions,2,2,1.0
solutions in,3,3,1.0
the fourth,4,4,1.0
fourth international,6,3,2.0
mining kdd,2,2,1.0
kdd luengo,2,2,1.0
luengo fernandez,2,2,1.0
herrera addressing,2,2,1.0
addressing data,2,2,1.0
data complexity,2,2,1.0
complexity for,5,3,1.6666666666666667
sets analysis,2,2,1.0
of oversampling,3,3,1.0
oversampling and,5,3,1.6666666666666667
and evolutionally,1,1,1.0
evolutionally underdamping,1,1,1.0
underdamping soft,2,2,1.0
computing luo,2,2,1.0
luo liu,2,2,1.0
liu minority,2,2,1.0
imbalanced classification,7,3,2.3333333333333335
classification ma,2,2,1.0
ma fan,2,2,1.0
fan algorithm,2,2,1.0
algorithm and,4,2,2.0
and hybrid,2,2,1.0
hybrid algorithm,2,2,1.0
for feature,3,3,1.0
feature and,1,1,1.0
and parameter,2,2,1.0
parameter optimization,2,2,1.0
optimization based,2,2,1.0
on random,7,3,2.3333333333333335
forests bmc,2,2,1.0
bmc bioinformatics,2,2,1.0
bioinformatics maciejewski,2,2,1.0
maciejewski stefanowski,2,2,1.0
stefanowski j,2,2,1.0
j local,2,2,1.0
local neighbourhood,3,3,1.0
neighbourhood extension,2,2,1.0
for mining,2,2,1.0
mining imbalanced,4,3,1.3333333333333333
ieee symposium,2,2,1.0
symposium on,3,3,1.0
on computational,4,4,1.0
computational intelligence,12,5,2.4
intelligence and,5,4,1.25
mining cidm,2,2,1.0
cidm mckenna,2,2,1.0
mckenna smyth,2,2,1.0
b editing,2,2,1.0
editing techniques,2,2,1.0
in reasoning,2,2,1.0
reasoning mothilal,2,2,1.0
mothilal sharma,2,2,1.0
sharma tan,2,2,1.0
tan explaining,2,2,1.0
explaining machine,2,2,1.0
learning classifiers,3,3,1.0
classifiers through,2,2,1.0
through diverse,2,2,1.0
explanations conference,2,2,1.0
on fairness,2,2,1.0
fairness accountability,2,2,1.0
accountability and,2,2,1.0
and transparency,2,2,1.0
transparency fat,2,2,1.0
fat ng,2,2,1.0
ng hu,2,2,1.0
hu yeung,2,2,1.0
yeung yin,2,2,1.0
yin roli,2,2,1.0
roli diversified,2,2,1.0
diversified undersampling,2,2,1.0
undersampling for,5,3,1.6666666666666667
problems ieee,2,2,1.0
on cybernetics,2,2,1.0
cybernetics nguyen,2,2,1.0
nguyen cooper,2,2,1.0
cooper kamei,2,2,1.0
kamei borderline,3,3,1.0
borderline for,3,3,1.0
classification international,2,2,1.0
international journal,11,4,2.75
of knowledge,4,4,1.0
knowledge engineering,3,3,1.0
engineering and,3,3,1.0
soft data,3,3,1.0
data paradigms,2,2,1.0
paradigms nugent,2,2,1.0
nugent doyle,2,2,1.0
doyle cunningham,2,2,1.0
cunningham gaining,2,2,1.0
gaining insight,2,2,1.0
insight through,2,2,1.0
through explanation,2,2,1.0
explanation journal,2,2,1.0
of intelligent,2,2,1.0
intelligent information,2,2,1.0
systems pitis,2,2,1.0
pitis creager,2,2,1.0
creager garg,2,2,1.0
garg a,2,2,1.0
using locally,2,2,1.0
locally factored,2,2,1.0
factored dynamics,2,2,1.0
dynamics advances,2,2,1.0
in neural,3,3,1.0
neural information,8,4,2.0
information processing,8,4,2.0
processing systems,4,3,1.3333333333333333
systems temraz,2,2,1.0
augmentation provost,2,2,1.0
provost machine,2,2,1.0
sets aaai,2,2,1.0
aaai workshop,4,4,1.0
on imbalanced,7,3,2.3333333333333335
sets prusty,2,2,1.0
prusty jayanthi,2,2,1.0
jayanthi velusamy,2,2,1.0
velusamy a,2,2,1.0
a modification,3,3,1.0
modification to,2,2,1.0
for event,2,2,1.0
event classification,2,2,1.0
in sodium,2,2,1.0
sodium cooled,2,2,1.0
cooled fast,2,2,1.0
fast reactors,2,2,1.0
reactors progress,2,2,1.0
progress in,3,3,1.0
in nuclear,2,2,1.0
nuclear energy,2,2,1.0
energy ramentol,2,2,1.0
ramentol caballero,2,2,1.0
caballero bello,3,3,1.0
bello herrera,2,2,1.0
a hybrid,4,3,1.3333333333333333
hybrid preprocessing,2,2,1.0
preprocessing approach,2,2,1.0
and undersampling,3,3,1.0
for high,2,2,1.0
high imbalanced,2,2,1.0
imbalanced using,2,2,1.0
using smote,4,3,1.3333333333333333
and rough,2,2,1.0
sets theory,2,2,1.0
theory knowledge,2,2,1.0
and information,3,3,1.0
systems ryan,2,2,1.0
ryan gúeret,2,2,1.0
gúeret berry,2,2,1.0
berry corcoran,2,2,1.0
corcoran keane,2,2,1.0
keane mac,2,2,1.0
mac namee,2,2,1.0
namee b,2,2,1.0
b predicting,2,2,1.0
predicting illness,2,2,1.0
illness for,2,2,1.0
a sustainable,2,2,1.0
sustainable dairy,2,2,1.0
dairy agriculture,2,2,1.0
agriculture predicting,2,2,1.0
predicting and,2,2,1.0
and explaining,2,2,1.0
explaining the,2,2,1.0
the onset,2,2,1.0
onset of,2,2,1.0
of mastitis,2,2,1.0
in dairy,2,2,1.0
dairy cows,2,2,1.0
cows in,2,2,1.0
in workshop,2,2,1.0
on explainable,2,2,1.0
explainable agency,2,2,1.0
agency in,2,2,1.0
xai sandhan,2,2,1.0
sandhan choi,2,2,1.0
choi y,2,2,1.0
y handling,2,2,1.0
handling imbalanced,5,4,1.25
datasets by,2,2,1.0
by partially,2,2,1.0
partially guided,2,2,1.0
guided sampling,1,1,1.0
sampling for,3,3,1.0
for pattern,2,2,1.0
recognition international,2,2,1.0
on pattern,2,2,1.0
recognition schleich,2,2,1.0
schleich geng,2,2,1.0
geng zhang,2,2,1.0
zhang suciu,2,2,1.0
suciu geco,2,2,1.0
geco quality,2,2,1.0
quality counterfactual,2,2,1.0
in real,3,3,1.0
real time,2,2,1.0
time arxiv,2,2,1.0
arxiv preprint,6,2,3.0
preprint shorten,2,2,1.0
shorten khoshgoftaar,2,2,1.0
khoshgoftaar a,2,2,1.0
survey on,2,2,1.0
on image,2,2,1.0
image data,2,2,1.0
learning journal,3,3,1.0
of big,2,2,1.0
big data,11,3,3.6666666666666665
data smyth,2,2,1.0
smyth keane,4,2,2.0
keane a,2,2,1.0
a few,3,3,1.0
few good,2,2,1.0
counterfactuals generating,2,2,1.0
generating interpretable,2,2,1.0
interpretable plausible,2,2,1.0
explanations arxiv,2,2,1.0
preprint subbaswamy,2,2,1.0
subbaswamy saria,2,2,1.0
saria counterfactual,2,2,1.0
counterfactual normalization,2,2,1.0
normalization proactively,2,2,1.0
proactively addressing,2,2,1.0
addressing dataset,2,2,1.0
shift using,2,2,1.0
causal mechanisms,2,2,1.0
mechanisms in,2,2,1.0
on uncertainty,3,3,1.0
uncertainty in,3,3,1.0
in artificial,3,3,1.0
intelligence uai,2,2,1.0
uai tek,2,2,1.0
tek dempster,2,2,1.0
dempster kale,2,2,1.0
kale parasite,2,2,1.0
parasite detection,2,2,1.0
detection and,4,4,1.0
and identification,2,2,1.0
for automated,2,2,1.0
automated thin,2,2,1.0
thin blood,2,2,1.0
blood film,2,2,1.0
film malaria,2,2,1.0
malaria diagnosis,2,2,1.0
diagnosis computer,2,2,1.0
computer vision,5,4,1.25
vision and,3,3,1.0
and image,2,2,1.0
image understanding,2,2,1.0
understanding temraz,2,2,1.0
temraz kenny,2,2,1.0
kenny ruelle,2,2,1.0
ruelle shalloo,2,2,1.0
shalloo smyth,2,2,1.0
keane handling,2,2,1.0
handling climate,2,2,1.0
change using,2,2,1.0
counterfactuals using,2,2,1.0
predict crop,2,2,1.0
crop growth,2,2,1.0
in an,10,6,1.6666666666666667
an uncertain,2,2,1.0
uncertain climate,2,2,1.0
climate future,2,2,1.0
future in,2,2,1.0
germany torres,2,2,1.0
torres a,2,2,1.0
a deterministic,2,2,1.0
deterministic version,2,2,1.0
smote pattern,2,2,1.0
recognition temraz,2,2,1.0
augmentation vapnik,2,2,1.0
vapnik statistical,2,2,1.0
statistical learning,2,2,1.0
learning theory,4,3,1.3333333333333333
theory wiley,2,2,1.0
wiley wachter,2,2,1.0
wachter mittelstadt,2,2,1.0
mittelstadt russell,2,2,1.0
russell counterfactual,2,2,1.0
explanations without,2,2,1.0
without opening,2,2,1.0
opening the,2,2,1.0
the black,2,2,1.0
black box,2,2,1.0
box automated,2,2,1.0
decisions and,2,2,1.0
the gdpr,2,2,1.0
gdpr harvard,2,2,1.0
harvard journal,2,2,1.0
of law,2,2,1.0
law technology,2,2,1.0
technology wang,2,2,1.0
wang xu,2,2,1.0
xu wang,2,2,1.0
wang zhang,2,2,1.0
zhang j,2,2,1.0
j classification,2,2,1.0
of imbalanced,11,6,1.8333333333333333
by using,8,6,1.3333333333333333
smote algorithm,12,6,2.0
and locally,2,2,1.0
locally linear,2,2,1.0
linear embedding,2,2,1.0
embedding international,2,2,1.0
on signal,2,2,1.0
signal processing,3,3,1.0
processing weiss,2,2,1.0
weiss mccarthy,2,2,1.0
mccarthy zabar,2,2,1.0
zabar b,2,2,1.0
b learning,2,2,1.0
learning sampling,3,3,1.0
sampling which,2,2,1.0
is best,2,2,1.0
best for,2,2,1.0
handling unbalanced,2,2,1.0
unbalanced classes,2,2,1.0
classes with,3,3,1.0
with unequal,2,2,1.0
unequal error,2,2,1.0
error costs,3,3,1.0
costs in,3,3,1.0
mining dmin,2,2,1.0
dmin wen,2,2,1.0
wen sun,2,2,1.0
sun yang,2,2,1.0
yang song,2,2,1.0
song gao,2,2,1.0
gao xue,2,2,1.0
xue huan,2,2,1.0
huan x,2,2,1.0
x time,2,2,1.0
series data,2,2,1.0
survey arxiv,2,2,1.0
preprint wong,2,2,1.0
wong gatt,2,2,1.0
gatt stamatescu,2,2,1.0
stamatescu mcdonnell,2,2,1.0
mcdonnell understanding,2,2,1.0
understanding data,2,2,1.0
for classification,4,2,2.0
when to,2,2,1.0
to warp,2,2,1.0
warp in,2,2,1.0
on digital,2,2,1.0
digital image,2,2,1.0
image computing,2,2,1.0
computing techniques,2,2,1.0
techniques and,2,2,1.0
and applications,3,3,1.0
applications dicta,2,2,1.0
dicta ye,2,2,1.0
ye leake,2,2,1.0
leake jalali,2,2,1.0
jalali crandall,2,2,1.0
crandall learning,2,2,1.0
learning adaptations,2,2,1.0
adaptations for,2,2,1.0
classification a,3,3,1.0
a neural,3,3,1.0
neural network,6,3,2.0
network approach,2,2,1.0
approach in,3,3,1.0
germany yun,2,2,1.0
yun ha,2,2,1.0
ha lee,2,2,1.0
lee j,2,2,1.0
j automatic,2,2,1.0
automatic determination,2,2,1.0
determination of,2,2,1.0
of neighborhood,2,2,1.0
neighborhood size,2,2,1.0
size in,3,3,1.0
on ubiquitous,2,2,1.0
ubiquitous information,2,2,1.0
information management,2,2,1.0
management and,2,2,1.0
and communication,2,2,1.0
communication zeng,2,2,1.0
zeng li,2,2,1.0
li zhai,2,2,1.0
zhai zhang,2,2,1.0
zhang y,2,2,1.0
y counterfactual,2,2,1.0
generator in,2,2,1.0
on empirical,2,2,1.0
empirical methods,3,3,1.0
in natural,2,2,1.0
natural language,2,2,1.0
language processing,2,2,1.0
processing zheng,2,2,1.0
zheng wu,3,3,1.0
wu srihari,2,2,1.0
srihari feature,3,3,1.0
feature selection,20,4,5.0
selection for,5,3,1.6666666666666667
for text,4,3,1.3333333333333333
text categorization,4,3,1.3333333333333333
categorization on,3,3,1.0
data acm,3,3,1.0
acm sigkdd,8,3,2.6666666666666665
sigkdd explorations,15,4,3.75
of computational,8,1,8.0
intelligence systems,8,1,8.0
systems vol,2,2,1.0
vol pp,20,4,5.0
pp doi,1,1,1.0
doi https,1,1,1.0
https issn,1,1,1.0
issn eissn,1,1,1.0
eissn https,1,1,1.0
https distributed,1,1,1.0
distributed synthetic,1,1,1.0
technique sakshi,1,1,1.0
sakshi suman,1,1,1.0
suman research,1,1,1.0
research scholar,1,1,1.0
scholar ipu,1,1,1.0
ipu new,1,1,1.0
new delhi,2,1,2.0
delhi india,2,1,2.0
india associate,1,1,1.0
associate professor,1,1,1.0
professor msit,1,1,1.0
msit new,1,1,1.0
india a,1,1,1.0
a rt,1,1,1.0
rt i,1,1,1.0
i c,3,3,1.0
c l,2,2,1.0
l e,2,2,1.0
e i,7,2,3.5
i n,10,4,2.5
n f,1,1,1.0
f o,4,3,1.3333333333333333
o article,1,1,1.0
article history,1,1,1.0
history received,1,1,1.0
received may,1,1,1.0
may accepted,1,1,1.0
accepted jul,1,1,1.0
jul keywords,1,1,1.0
keywords smote,1,1,1.0
smote apache,1,1,1.0
apache spark,4,1,4.0
spark prediction,1,1,1.0
prediction machine,1,1,1.0
learning imbalanced,2,2,1.0
a b,4,2,2.0
b s,1,1,1.0
s t,5,4,1.25
t r,2,2,1.0
r ac,1,1,1.0
ac t,1,1,1.0
t real,1,1,1.0
real world,5,2,2.5
world problems,1,1,1.0
for prediction,1,1,1.0
prediction usually,1,1,1.0
usually try,1,1,1.0
try to,2,1,2.0
predict rare,1,1,1.0
rare occurrences,2,1,2.0
occurrences application,1,1,1.0
application of,7,2,3.5
of standard,1,1,1.0
standard classification,1,1,1.0
classification algorithm,1,1,1.0
algorithm is,8,4,2.0
is biased,1,1,1.0
biased toward,2,2,1.0
toward against,1,1,1.0
against these,1,1,1.0
these rare,2,1,2.0
rare events,4,1,4.0
events due,1,1,1.0
due to,17,4,4.25
to this,13,3,4.333333333333333
data imbalance,4,2,2.0
imbalance typicalapproaches,1,1,1.0
typicalapproaches to,1,1,1.0
solve this,2,1,2.0
imbalance involve,1,1,1.0
involve oversampling,1,1,1.0
oversampling these,1,1,1.0
events or,1,1,1.0
or under,1,1,1.0
under sampling,1,1,1.0
sampling the,3,2,1.5
majority occurring,1,1,1.0
occurring events,1,1,1.0
events synthetic,1,1,1.0
one technique,1,1,1.0
technique that,2,2,1.0
that addresses,1,1,1.0
addresses this,1,1,1.0
this class,3,3,1.0
imbalance effectively,1,1,1.0
effectively however,1,1,1.0
however the,2,2,1.0
the existing,6,2,3.0
existing implementations,1,1,1.0
implementations of,1,1,1.0
smote fail,1,1,1.0
fail when,1,1,1.0
data grows,1,1,1.0
grows and,1,1,1.0
and can,6,4,1.5
can t,2,1,2.0
t be,2,1,2.0
be stored,2,1,2.0
stored on,1,1,1.0
single machine,6,1,6.0
machine in,2,2,1.0
paper present,1,1,1.0
present our,1,1,1.0
our solution,1,1,1.0
to address,8,4,2.0
address the,7,4,1.75
the big,1,1,1.0
data challenge,1,1,1.0
challenge we,1,1,1.0
we provide,4,2,2.0
a distributed,5,1,5.0
distributed version,2,1,2.0
smote by,1,1,1.0
using scalable,2,1,2.0
scalable and,3,1,3.0
and with,1,1,1.0
this implementation,3,2,1.5
implementation of,10,3,3.3333333333333335
smote we,3,1,3.0
we were,1,1,1.0
were able,1,1,1.0
able to,4,3,1.3333333333333333
to oversample,1,1,1.0
the rare,1,1,1.0
events and,1,1,1.0
and achieve,1,1,1.0
achieve results,1,1,1.0
existing python,1,1,1.0
python version,5,1,5.0
the authors,4,4,1.0
authors published,1,1,1.0
published by,1,1,1.0
by atlantis,1,1,1.0
atlantis press,1,1,1.0
press sarl,1,1,1.0
sarl this,1,1,1.0
an open,1,1,1.0
open access,1,1,1.0
access article,1,1,1.0
article distributed,1,1,1.0
distributed under,1,1,1.0
the cc,1,1,1.0
cc license,1,1,1.0
license http,1,1,1.0
http introduction,1,1,1.0
introduction in,1,1,1.0
the aspect,1,1,1.0
aspect of,3,3,1.0
learning one,1,1,1.0
popular issues,1,1,1.0
issues involves,1,1,1.0
involves classification,1,1,1.0
in particular,5,4,1.25
particular it,1,1,1.0
is expected,1,1,1.0
expected that,1,1,1.0
sets containing,2,2,1.0
containing information,1,1,1.0
information for,1,1,1.0
for extraction,1,1,1.0
extraction constitute,1,1,1.0
constitute all,1,1,1.0
the required,1,1,1.0
required content,1,1,1.0
content through,1,1,1.0
through which,5,1,5.0
which relevant,1,1,1.0
relevant concepts,1,1,1.0
concepts can,1,1,1.0
learned especially,1,1,1.0
especially in,1,1,1.0
in relation,5,2,2.5
relation to,5,2,2.5
to certain,1,1,1.0
certain underlying,1,1,1.0
underlying generating,1,1,1.0
generating functions,1,1,1.0
functions given,1,1,1.0
a sification,1,1,1.0
sification problem,1,1,1.0
problem what,1,1,1.0
what remains,1,1,1.0
remains notable,3,1,3.0
notable is,1,1,1.0
is challenging,1,1,1.0
challenging to,1,1,1.0
the outcomes,3,1,3.0
outcomes some,1,1,1.0
these classification,1,1,1.0
problems include,1,1,1.0
include oil,1,1,1.0
spills fraud,1,1,1.0
and intrusion,2,2,1.0
intrusion detection,4,3,1.3333333333333333
detection a,1,1,1.0
a dilemma,1,1,1.0
dilemma that,1,1,1.0
that translates,1,1,1.0
translates into,1,1,1.0
a state,1,1,1.0
state of,2,1,2.0
in classes,1,1,1.0
classes it,4,3,1.3333333333333333
also worth,1,1,1.0
worth indicating,1,1,1.0
indicating that,3,2,1.5
the resultant,4,1,4.0
resultant state,1,1,1.0
of asymmetry,1,1,1.0
asymmetry could,1,1,1.0
be puzzled,1,1,1.0
puzzled due,1,1,1.0
the infrequent,1,1,1.0
infrequent nature,1,1,1.0
of such,4,2,2.0
such rare,1,1,1.0
events instead,1,1,1.0
instead the,1,1,1.0
the events,1,1,1.0
events emerge,1,1,1.0
emerge as,1,1,1.0
as exceptional,1,1,1.0
exceptional situations,1,1,1.0
situations that,3,1,3.0
are mostly,1,1,1.0
mostly neglected,1,1,1.0
neglected or,1,1,1.0
or unexplored,1,1,1.0
unexplored in,1,1,1.0
in some,10,3,3.3333333333333335
some cases,9,2,4.5
cases these,1,1,1.0
these events,1,1,1.0
events have,1,1,1.0
been treated,2,1,2.0
as extreme,1,1,1.0
values including,1,1,1.0
including outliers,1,1,1.0
outliers or,1,1,1.0
or noisy,1,1,1.0
noisy disturbance,1,1,1.0
disturbance it,1,1,1.0
also ironical,1,1,1.0
ironical that,1,1,1.0
classes attract,1,1,1.0
attract greater,1,1,1.0
greater concern,1,1,1.0
concern and,1,1,1.0
and much,1,1,1.0
much significance,1,1,1.0
significance and,2,1,2.0
and acknowledgment,1,1,1.0
acknowledgment are,1,1,1.0
are extended,1,1,1.0
extended to,3,1,3.0
them including,1,1,1.0
including cases,1,1,1.0
cases such,1,1,1.0
as those,1,1,1.0
those involving,1,1,1.0
the identification,1,1,1.0
identification of,2,2,1.0
of credit,1,1,1.0
credit card,3,2,1.5
card data,1,1,1.0
data breaches,1,1,1.0
breaches in,1,1,1.0
in online,1,1,1.0
online transactions,1,1,1.0
transactions as,1,1,1.0
such most,1,1,1.0
data experiences,1,1,1.0
experiences irregular,1,1,1.0
irregular or,1,1,1.0
or disproportionate,1,1,1.0
disproportionate observation,1,1,1.0
observation ratios,1,1,1.0
ratios in,1,1,1.0
in ferent,1,1,1.0
ferent classes,1,1,1.0
and end,1,1,1.0
end up,1,1,1.0
up yielding,1,1,1.0
yielding unacceptable,1,1,1.0
unacceptable classification,1,1,1.0
classification to,1,1,1.0
to fraud,1,1,1.0
fraud case,1,1,1.0
case identification,1,1,1.0
identification this,1,1,1.0
this trend,2,1,2.0
trend points,1,1,1.0
points to,2,1,2.0
the criticality,1,1,1.0
criticality of,1,1,1.0
a relevant,1,1,1.0
relevant model,1,1,1.0
model capable,1,1,1.0
capable of,3,2,1.5
of identifying,1,1,1.0
identifying the,2,1,2.0
classes or,2,2,1.0
or rare,1,1,1.0
occurrences in,1,1,1.0
in various,2,2,1.0
various sets,1,1,1.0
data associated,1,1,1.0
associated with,10,4,2.5
with higher,1,1,1.0
higher accuracy,1,1,1.0
accuracy as,1,1,1.0
as mentioned,2,2,1.0
mentioned earlier,1,1,1.0
earlier most,1,1,1.0
minority ples,3,2,1.5
ples have,1,1,1.0
have continually,1,1,1.0
continually been,1,1,1.0
and ended,1,1,1.0
ended up,1,1,1.0
up being,1,1,1.0
being ignored,1,1,1.0
ignored the,1,1,1.0
the eventuality,2,1,2.0
eventuality is,2,1,2.0
that valuable,1,1,1.0
valuable data,1,1,1.0
data has,2,2,1.0
been lost,1,1,1.0
lost relative,1,1,1.0
relative corresponding,1,1,1.0
corresponding author,2,2,1.0
author email,1,1,1.0
email sakshihoodars,1,1,1.0
sakshihoodars to,1,1,1.0
the affected,1,1,1.0
affected samples,1,1,1.0
samples an,1,1,1.0
an example,8,3,2.6666666666666665
example is,4,3,1.3333333333333333
a case,5,2,2.5
case in,4,3,1.3333333333333333
given set,2,1,2.0
data exhibits,1,1,1.0
exhibits an,2,2,1.0
an imbalanced,3,3,1.0
imbalanced ratio,8,3,2.6666666666666665
ratio in,2,2,1.0
the form,5,3,1.6666666666666667
form this,1,1,1.0
this ple,1,1,1.0
ple ratio,1,1,1.0
ratio implies,1,1,1.0
implies that,1,1,1.0
that training,1,1,1.0
training examples,6,3,2.0
a negative,1,1,1.0
class cide,1,1,1.0
cide with,1,1,1.0
with one,3,2,1.5
one positive,1,1,1.0
positive class,10,4,2.5
class training,1,1,1.0
training sample,2,2,1.0
sample when,1,1,1.0
is employed,6,3,2.0
employed it,1,1,1.0
it could,4,2,2.0
could generate,2,2,1.0
generate the,4,2,2.0
into negative,1,1,1.0
negative forms,1,1,1.0
forms to,1,1,1.0
to ensure,9,2,4.5
ensure that,7,1,7.0
the classification,7,2,3.5
classification rule,1,1,1.0
rule accuracy,1,1,1.0
accuracy is,3,2,1.5
is maximized,1,1,1.0
maximized yielding,1,1,1.0
yielding accuracy,1,1,1.0
accuracy notably,1,1,1.0
notably there,1,1,1.0
there exist,3,3,1.0
exist unique,1,1,1.0
unique categorizations,1,1,1.0
categorizations of,1,1,1.0
of solutions,2,2,1.0
solutions through,1,1,1.0
which problems,1,1,1.0
problems linked,1,1,1.0
linked to,2,1,2.0
to imbalanced,5,3,1.6666666666666667
classification could,1,1,1.0
be solved,2,2,1.0
solved one,1,1,1.0
such approaches,1,1,1.0
approaches entails,1,1,1.0
entails the,1,1,1.0
the learning,19,4,4.75
learning process,6,3,2.0
process ification,1,1,1.0
ification with,1,1,1.0
with class,3,2,1.5
class dispersion,1,1,1.0
dispersion on,1,1,1.0
on focus,2,1,2.0
focus this,1,1,1.0
process is,4,3,1.3333333333333333
is achieved,3,2,1.5
achieved by,2,2,1.0
by focusing,1,1,1.0
the undersampling,2,1,2.0
undersampling majority,1,1,1.0
class oversampling,1,1,1.0
oversampling minority,1,1,1.0
or both,2,2,1.0
both in,2,2,1.0
other situations,1,1,1.0
situations approaches,1,1,1.0
approaches can,1,1,1.0
be employed,1,1,1.0
employed to,3,2,1.5
the respective,8,2,4.0
respective classes,3,2,1.5
classes states,1,1,1.0
states of,1,1,1.0
of misclassification,3,2,1.5
misclassification with,1,1,1.0
