,gram_count,document_count,Average_freq
ecoli dataset this,2,2,1.0
dataset this dataset,2,2,1.0
this dataset is,2,2,1.0
dataset is a,2,2,1.0
to classify ecoli,2,2,1.0
classify ecoli proteins,2,2,1.0
ecoli proteins using,2,2,1.0
proteins using their,2,2,1.0
using their amino,2,2,1.0
their amino acid,2,2,1.0
amino acid sequences,2,2,1.0
acid sequences in,2,2,1.0
sequences in their,2,2,1.0
in their cell,2,2,1.0
their cell localization,2,2,1.0
cell localization sites,2,2,1.0
localization sites dataset,2,2,1.0
sites dataset a,2,2,1.0
to classify all,2,2,1.0
classify all the,3,3,1.0
all the blocks,2,2,1.0
the blocks of,2,2,1.0
blocks of the,2,2,1.0
of the page,2,2,1.0
the page layout,2,2,1.0
page layout of,2,2,1.0
layout of a,2,2,1.0
of a document,2,2,1.0
a document that,2,2,1.0
document that has,2,2,1.0
that has been,2,2,1.0
has been detected,2,2,1.0
been detected by,2,2,1.0
detected by a,2,2,1.0
by a segmentation,2,2,1.0
a segmentation process,2,2,1.0
segmentation process wine,2,2,1.0
process wine quality,2,2,1.0
wine quality dataset,2,2,1.0
quality dataset red,2,2,1.0
dataset red and,2,2,1.0
red and white,4,2,2.0
and white two,2,2,1.0
white two datasets,2,2,1.0
two datasets related,2,2,1.0
datasets related to,2,2,1.0
related to red,2,2,1.0
to red and,2,2,1.0
and white vinho,2,2,1.0
white vinho verde,2,2,1.0
vinho verde wine,2,2,1.0
verde wine samples,2,2,1.0
wine samples the,2,2,1.0
samples the problem,2,2,1.0
to classify wine,2,2,1.0
classify wine quality,2,2,1.0
wine quality based,2,2,1.0
quality based on,2,2,1.0
based on physicochemical,2,2,1.0
on physicochemical tests,2,2,1.0
physicochemical tests poker,2,2,1.0
tests poker dataset,2,2,1.0
poker dataset a,2,2,1.0
with classes used,2,2,1.0
classes used to,2,2,1.0
to predict poker,2,2,1.0
predict poker hands,2,2,1.0
poker hands the,2,2,1.0
hands the overall,2,2,1.0
the overall performance,4,3,1.3333333333333333
overall performance of,2,2,1.0
performance of each,3,3,1.0
of each classifier,2,2,1.0
each classifier was,2,2,1.0
classifier was tested,2,2,1.0
was tested using,2,2,1.0
tested using cross,2,2,1.0
using cross validation,2,2,1.0
cross validation with,2,2,1.0
validation with k,2,2,1.0
with k so,2,2,1.0
k so each,2,2,1.0
so each dataset,2,2,1.0
each dataset is,3,3,1.0
dataset is randomly,2,2,1.0
is randomly partitioned,2,2,1.0
randomly partitioned into,2,2,1.0
partitioned into disjoint,2,2,1.0
into disjoint subsets,2,2,1.0
disjoint subsets where,2,2,1.0
subsets where each,2,2,1.0
where each subset,1,1,1.0
each subset included,1,1,1.0
subset included equal,1,1,1.0
included equal size,1,1,1.0
equal size of,2,2,1.0
size of data,2,2,1.0
of data then,2,2,1.0
data then a,2,2,1.0
then a single,2,2,1.0
a single subset,2,2,1.0
single subset was,2,2,1.0
subset was retained,2,2,1.0
was retained as,2,2,1.0
retained as a,2,2,1.0
as a test,2,2,1.0
a test set,2,2,1.0
test set with,2,2,1.0
set with the,2,2,1.0
with the remaining,2,2,1.0
the remaining subsets,2,2,1.0
remaining subsets being,2,2,1.0
subsets being used,2,2,1.0
being used as,2,2,1.0
used as the,5,3,1.6666666666666667
as the training,2,2,1.0
training data different,2,2,1.0
data different datasets,2,2,1.0
different datasets have,2,2,1.0
datasets have minority,2,2,1.0
have minority classes,2,2,1.0
minority classes see,2,2,1.0
classes see table,2,2,1.0
see table for,4,2,2.0
table for details,2,2,1.0
for details for,2,2,1.0
details for each,2,2,1.0
of the smote,2,2,1.0
the smote methods,2,2,1.0
smote methods we,2,2,1.0
methods we split,2,2,1.0
we split each,2,2,1.0
split each dataset,1,1,1.0
each dataset into,1,1,1.0
dataset into training,1,1,1.0
into training and,2,2,1.0
training and validation,2,2,1.0
and validation folds,2,2,1.0
validation folds then,2,2,1.0
folds then on,2,2,1.0
then on each,2,2,1.0
on each fold,2,2,1.0
each fold we,2,2,1.0
fold we oversample,2,2,1.0
we oversample the,4,2,2.0
minority class train,2,2,1.0
class train the,2,2,1.0
train the classifier,2,2,1.0
the classifier on,4,2,2.0
classifier on the,8,2,4.0
on the training,4,4,1.0
the training folds,2,2,1.0
training folds and,2,2,1.0
folds and finally,2,2,1.0
and finally validate,2,2,1.0
finally validate the,2,2,1.0
validate the classifier,2,2,1.0
on the remaining,2,2,1.0
the remaining fold,2,2,1.0
remaining fold for,2,2,1.0
fold for cfa,2,2,1.0
for cfa the,2,2,1.0
cfa the native,2,2,1.0
the native in,1,1,1.0
training data were,2,2,1.0
data were computed,2,2,1.0
were computed and,2,2,1.0
computed and then,3,3,1.0
and then all,2,2,1.0
then all the,2,2,1.0
all the remaining,3,3,1.0
the remaining unpaired,2,2,1.0
remaining unpaired were,2,2,1.0
unpaired were run,2,2,1.0
were run through,2,2,1.0
run through cfa,2,2,1.0
through cfa to,2,2,1.0
cfa to create,2,2,1.0
create the synthetic,2,2,1.0
class this augmented,2,2,1.0
this augmented dataset,2,2,1.0
augmented dataset was,2,2,1.0
dataset was then,2,2,1.0
was then used,2,2,1.0
then used for,2,2,1.0
used for testing,2,2,1.0
for testing these,2,2,1.0
testing these generated,2,2,1.0
these generated datasets,1,1,1.0
generated datasets from,1,1,1.0
datasets from cfa,1,1,1.0
from cfa were,2,2,1.0
cfa were compared,2,2,1.0
were compared with,2,2,1.0
compared with the,2,2,1.0
with the original,2,2,1.0
original dataset without,2,2,1.0
dataset without data,2,2,1.0
without data augmentation,2,2,1.0
data augmentation and,2,2,1.0
augmentation and the,2,2,1.0
and the datasets,1,1,1.0
the datasets generated,1,1,1.0
datasets generated by,1,1,1.0
generated by temraz,2,2,1.0
by temraz keane,2,2,1.0
augmentation smote adasyn,6,2,3.0
smote adasyn and,9,2,4.5
adasyn and for,2,2,1.0
and for our,2,2,1.0
for our we,1,1,1.0
our we oversample,1,1,1.0
class using each,2,2,1.0
using each of,2,2,1.0
of the data,12,6,2.0
augmentation methods until,1,1,1.0
methods until we,2,2,1.0
until we have,2,2,1.0
we have the,2,2,1.0
have the same,3,3,1.0
the same number,3,3,1.0
same number of,3,3,1.0
number of instances,2,2,1.0
of instances in,2,2,1.0
instances in each,2,2,1.0
in each class,2,2,1.0
each class as,2,2,1.0
class as a,2,2,1.0
as a result,4,3,1.3333333333333333
a result fully,2,2,1.0
result fully balanced,2,2,1.0
fully balanced datasets,2,2,1.0
balanced datasets were,2,2,1.0
datasets were created,2,2,1.0
were created for,2,2,1.0
created for each,4,3,1.3333333333333333
for each classifier,4,2,2.0
each classifier based,2,2,1.0
classifier based on,2,2,1.0
the original imbalanced,3,3,1.0
original imbalanced dataset,2,2,1.0
imbalanced dataset was,2,2,1.0
dataset was also,1,1,1.0
was also run,1,1,1.0
also run as,1,1,1.0
run as a,2,2,1.0
as a baseline,4,3,1.3333333333333333
a baseline without,2,2,1.0
baseline without using,2,2,1.0
without using any,2,2,1.0
using any data,2,2,1.0
augmentation method finally,2,2,1.0
method finally to,2,2,1.0
finally to determine,2,2,1.0
to determine the,4,2,2.0
determine the optimal,2,2,1.0
the optimal values,2,2,1.0
optimal values for,2,2,1.0
values for all,2,2,1.0
for all classifiers,2,2,1.0
all classifiers we,2,2,1.0
classifiers we applied,2,2,1.0
we applied hyperparameters,2,2,1.0
applied hyperparameters tuning,2,2,1.0
hyperparameters tuning using,2,2,1.0
tuning using gridsearchcv,2,2,1.0
using gridsearchcv function,2,2,1.0
gridsearchcv function from,2,2,1.0
function from gridsearchcv,2,2,1.0
from gridsearchcv performs,2,2,1.0
gridsearchcv performs across,2,2,1.0
performs across all,2,2,1.0
across all hyperparameter,2,2,1.0
all hyperparameter combinations,2,2,1.0
hyperparameter combinations and,2,2,1.0
combinations and finds,2,2,1.0
and finds the,2,2,1.0
finds the best,2,2,1.0
the best score,2,2,1.0
best score for,2,2,1.0
score for a,2,2,1.0
given classifier to,2,2,1.0
classifier to achieve,2,2,1.0
to achieve this,2,2,1.0
achieve this we,2,2,1.0
this we defined,2,2,1.0
we defined our,2,2,1.0
defined our grid,2,2,1.0
our grid of,2,2,1.0
grid of parameters,2,2,1.0
of parameters for,2,2,1.0
parameters for each,2,2,1.0
for each method,7,2,3.5
each method rf,1,1,1.0
method rf lr,2,2,1.0
rf lr mlp,10,2,5.0
lr mlp and,2,2,1.0
mlp and oversampling,2,2,1.0
and oversampling methods,4,2,2.0
methods smote its,4,2,2.0
smote its variants,4,2,2.0
its variants and,2,2,1.0
variants and then,2,2,1.0
and then ran,2,2,1.0
then ran the,2,2,1.0
ran the grid,2,2,1.0
the grid search,2,2,1.0
grid search see,2,2,1.0
search see table,2,2,1.0
table for a,2,2,1.0
for a full,4,2,2.0
a full description,4,2,2.0
full description table,2,2,1.0
description table a,2,2,1.0
table a grid,2,2,1.0
a grid of,2,2,1.0
grid of hyperparameter,2,2,1.0
of hyperparameter values,2,2,1.0
hyperparameter values for,2,2,1.0
values for each,2,2,1.0
each classifier and,2,2,1.0
classifier and oversampling,2,2,1.0
oversampling methods learner,2,2,1.0
methods learner parameter,2,2,1.0
learner parameter variants,2,2,1.0
parameter variants random,2,2,1.0
variants random forest,2,2,1.0
forest rf 𝑚𝑎𝑥r,1,1,1.0
rf 𝑚𝑎𝑥r neighbors,1,1,1.0
𝑚𝑎𝑥r neighbors 𝑛,1,1,1.0
neighbors 𝑛 xuyz,2,2,1.0
𝑛 xuyz logistic,2,2,1.0
xuyz logistic regression,2,2,1.0
regression lr 𝑚𝑎𝑥,2,2,1.0
lr 𝑚𝑎𝑥 t,2,2,1.0
𝑚𝑎𝑥 t multilayer,1,1,1.0
t multilayer perceptron,1,1,1.0
perceptron mlp oversampling,1,1,1.0
mlp oversampling methods,1,1,1.0
its variants 𝑘,2,2,1.0
variants 𝑘 f,2,2,1.0
𝑘 f xuyz,2,2,1.0
f xuyz temraz,2,2,1.0
xuyz temraz keane,2,2,1.0
data augmentation table,8,2,4.0
augmentation table datasets,2,2,1.0
table datasets dataset,2,2,1.0
datasets dataset variants,2,2,1.0
dataset variants used,2,2,1.0
variants used in,2,2,1.0
in the experiment,2,2,1.0
the experiment imbalance,2,2,1.0
experiment imbalance ratio,2,2,1.0
imbalance ratio id,2,2,1.0
ratio id dataset,2,2,1.0
id dataset features,2,2,1.0
dataset features instances,2,2,1.0
features instances minority,2,2,1.0
instances minority majority,2,2,1.0
minority majority ir,2,2,1.0
majority ir pima,2,2,1.0
ir pima phoneme,2,2,1.0
pima phoneme vehicle,2,2,1.0
phoneme vehicle metrics,2,2,1.0
vehicle metrics measures,2,2,1.0
metrics measures in,2,2,1.0
measures in binary,2,2,1.0
classification problems the,2,2,1.0
problems the labels,2,2,1.0
the labels can,2,2,1.0
labels can be,2,2,1.0
can be either,2,2,1.0
be either positive,2,2,1.0
either positive or,2,2,1.0
positive or negative,1,1,1.0
or negative so,1,1,1.0
negative so the,1,1,1.0
so the prediction,2,2,1.0
the prediction made,2,2,1.0
prediction made by,2,2,1.0
made by the,2,2,1.0
by the classifier,2,2,1.0
the classifier is,2,2,1.0
classifier is represented,2,2,1.0
is represented as,2,2,1.0
represented as a,2,2,1.0
as a confusion,2,2,1.0
a confusion matrix,2,2,1.0
confusion matrix see,2,2,1.0
matrix see table,2,2,1.0
table the confusion,2,2,1.0
the confusion temraz,2,2,1.0
confusion temraz keane,2,2,1.0
data augmentation matrix,2,2,1.0
augmentation matrix summarizes,2,2,1.0
matrix summarizes the,2,2,1.0
summarizes the performance,3,3,1.0
performance of classifiers,4,3,1.3333333333333333
of classifiers for,2,2,1.0
classifiers for the,2,2,1.0
for the four,6,2,3.0
the four possible,2,2,1.0
four possible outcomes,2,2,1.0
possible outcomes of,2,2,1.0
outcomes of a,2,2,1.0
of a given,3,3,1.0
a given a,1,1,1.0
given a true,1,1,1.0
a true positive,2,2,1.0
true positive tp,7,3,2.3333333333333335
positive tp true,3,3,1.0
tp true negative,2,2,1.0
true negative tn,5,3,1.6666666666666667
negative tn false,2,2,1.0
tn false positive,2,2,1.0
false positive fp,6,2,3.0
positive fp and,2,2,1.0
fp and false,2,2,1.0
and false negative,2,2,1.0
false negative fn,4,2,2.0
negative fn was,1,1,1.0
fn was not,1,1,1.0
was not used,2,2,1.0
not used as,2,2,1.0
used as a,4,4,1.0
as a measure,2,2,1.0
a measure because,2,2,1.0
measure because as,2,2,1.0
because as discussed,2,2,1.0
as discussed earlier,2,2,1.0
discussed earlier it,2,2,1.0
earlier it can,1,1,1.0
it can be,24,4,6.0
can be spuriously,1,1,1.0
be spuriously high,2,2,1.0
spuriously high for,2,2,1.0
high for datasets,1,1,1.0
for datasets it,1,1,1.0
datasets it should,2,2,1.0
noted that all,3,3,1.0
that all datasets,2,2,1.0
all datasets used,2,2,1.0
datasets used in,4,3,1.3333333333333333
used in our,3,3,1.0
our experiments were,1,1,1.0
experiments were converted,1,1,1.0
to binary datasets,2,2,1.0
binary datasets using,2,2,1.0
datasets using two,2,2,1.0
using two of,2,2,1.0
two of the,2,2,1.0
the most strategies,2,2,1.0
most strategies and,2,2,1.0
strategies and see,2,2,1.0
and see section,2,2,1.0
see section for,2,2,1.0
section for a,2,2,1.0
full description hence,2,2,1.0
description hence the,2,2,1.0
hence the evaluation,2,2,1.0
evaluation metrics used,2,2,1.0
metrics used were,2,2,1.0
used were as,2,2,1.0
were as precision,2,2,1.0
as precision recall,2,2,1.0
precision recall auc,4,3,1.3333333333333333
recall auc and,2,2,1.0
auc and defined,2,2,1.0
and defined as,2,2,1.0
defined as follows,2,2,1.0
as follows 𝑇𝑃,1,1,1.0
follows 𝑇𝑃 𝑇𝑃,1,1,1.0
𝑇𝑃 𝑇𝑃 𝐴𝑈𝐶,1,1,1.0
𝑇𝑃 𝐴𝑈𝐶 table,1,1,1.0
𝐴𝑈𝐶 table confusion,1,1,1.0
table confusion matrix,4,4,1.0
confusion matrix for,4,4,1.0
matrix for classifications,2,2,1.0
for classifications receiver,2,2,1.0
classifications receiver operating,2,2,1.0
receiver operating characteristic,4,4,1.0
operating characteristic curves,2,2,1.0
characteristic curves roc,2,2,1.0
curves roc curve,2,2,1.0
roc curve were,2,2,1.0
curve were reported,2,2,1.0
were reported as,2,2,1.0
reported as they,4,2,2.0
as they are,8,2,4.0
they are often,2,2,1.0
are often used,2,2,1.0
often used to,2,2,1.0
used to evaluate,3,3,1.0
to evaluate classification,2,2,1.0
evaluate classification models,2,2,1.0
classification models for,2,2,1.0
models for imbalanced,2,2,1.0
for imbalanced data,16,5,3.2
imbalanced data sets,53,6,8.833333333333334
data sets the,4,3,1.3333333333333333
sets the roc,2,2,1.0
the roc curve,11,5,2.2
roc curve is,4,4,1.0
curve is a,3,3,1.0
is a graph,3,3,1.0
a graph in,3,3,1.0
graph in which,3,3,1.0
in which true,2,2,1.0
which true positive,2,2,1.0
positive tp rate,2,2,1.0
tp rate is,4,3,1.3333333333333333
rate is plotted,6,3,2.0
is plotted on,6,3,2.0
plotted on the,6,3,2.0
on the and,3,3,1.0
the and false,2,2,1.0
and false positive,2,2,1.0
positive fp rate,2,2,1.0
fp rate is,3,3,1.0
on the one,2,2,1.0
the one advantage,2,2,1.0
one advantage of,2,2,1.0
advantage of roc,2,2,1.0
roc curves is,2,2,1.0
curves is that,2,2,1.0
that they are,3,3,1.0
they are not,4,2,2.0
are not affected,2,2,1.0
not affected by,2,2,1.0
affected by the,3,3,1.0
by the class,2,2,1.0
class ratio between,2,2,1.0
ratio between minority,2,2,1.0
between minority and,3,3,1.0
and majority instances,2,2,1.0
in the datasets,2,2,1.0
datasets see figures,2,2,1.0
see figures for,2,2,1.0
figures for results,2,2,1.0
for results area,2,2,1.0
results area under,2,2,1.0
area under curve,3,3,1.0
under curve auc,3,3,1.0
curve auc predicted,2,2,1.0
auc predicted class,2,2,1.0
predicted class actual,2,2,1.0
class actual class,2,2,1.0
actual class p,2,2,1.0
class p n,2,2,1.0
p n p,2,2,1.0
n p true,2,2,1.0
p true positive,2,2,1.0
positive tp false,2,2,1.0
tp false negative,2,2,1.0
negative fn n,2,2,1.0
fn n false,2,2,1.0
n false positive,2,2,1.0
positive fp true,2,2,1.0
fp true negative,2,2,1.0
negative tn temraz,2,2,1.0
tn temraz keane,2,2,1.0
data augmentation scores,2,2,1.0
augmentation scores were,2,2,1.0
scores were also,2,2,1.0
were also reported,2,2,1.0
also reported as,2,2,1.0
they are used,2,2,1.0
are used to,3,3,1.0
used to measure,2,2,1.0
to measure the,3,3,1.0
measure the area,2,2,1.0
the area that,2,2,1.0
area that lies,2,2,1.0
that lies under,2,2,1.0
lies under the,2,2,1.0
under the roc,6,4,1.5
roc curve results,2,2,1.0
curve results discussion,2,2,1.0
results discussion overall,2,2,1.0
discussion overall the,2,2,1.0
overall the counterfactual,2,2,1.0
method cfa performs,2,2,1.0
cfa performs better,2,2,1.0
performs better than,3,3,1.0
better than all,8,3,2.6666666666666665
than all other,2,2,1.0
all other methods,2,2,1.0
other methods on,2,2,1.0
methods on the,2,2,1.0
on the main,2,2,1.0
the main metrics,2,2,1.0
main metrics reported,2,2,1.0
metrics reported for,2,2,1.0
reported for most,2,2,1.0
for most of,3,3,1.0
most of the,15,5,3.0
of the classifiers,3,3,1.0
the classifiers tested,1,1,1.0
classifiers tested see,1,1,1.0
tested see recall,1,1,1.0
see recall the,1,1,1.0
recall the datasets,2,2,1.0
datasets were tested,2,2,1.0
tested on four,2,2,1.0
on four classifiers,2,2,1.0
four classifiers rf,4,2,2.0
classifiers rf lr,4,2,2.0
lr mlp with,2,2,1.0
mlp with the,3,3,1.0
with the baseline,2,2,1.0
the baseline no,2,2,1.0
baseline no data,2,2,1.0
no data augmentation,2,2,1.0
adasyn and cfa,5,2,2.5
and cfa tables,2,2,1.0
cfa tables report,2,2,1.0
tables report the,2,2,1.0
report the main,2,2,1.0
the main metric,2,2,1.0
main metric for,2,2,1.0
metric for each,1,1,1.0
for each on,1,1,1.0
each on the,1,1,1.0
on the datasets,3,3,1.0
the datasets for,3,3,1.0
datasets for the,5,3,1.6666666666666667
for the rf,4,2,2.0
the rf classifier,6,2,3.0
rf classifier table,2,2,1.0
classifier table the,4,2,2.0
table the results,4,2,2.0
the results show,3,3,1.0
results show that,3,3,1.0
that cfa does,8,2,4.0
cfa does better,6,2,3.0
does better than,5,2,2.5
than all the,5,2,2.5
all the other,7,3,2.3333333333333335
the other methods,6,2,3.0
other methods in,7,3,2.3333333333333335
methods in datasets,2,2,1.0
in datasets out,2,2,1.0
datasets out of,2,2,1.0
out of with,2,2,1.0
of with being,1,1,1.0
with being the,2,1,2.0
being the next,7,2,3.5
the next best,7,2,3.5
next best in,2,2,1.0
best in only,2,2,1.0
in only datasets,4,2,2.0
only datasets both,2,2,1.0
datasets both adasyn,2,2,1.0
both adasyn and,2,2,1.0
adasyn and had,2,2,1.0
and had the,4,2,2.0
had the highest,5,2,2.5
the highest for,2,2,1.0
highest for one,2,2,1.0
for one dataset,2,2,1.0
one dataset for,2,2,1.0
for each for,2,2,1.0
each for the,2,2,1.0
the classifier table,2,2,1.0
classifier table it,2,2,1.0
table it is,2,2,1.0
it is observed,2,2,1.0
is observed that,2,2,1.0
observed that cfa,4,2,2.0
that cfa also,2,2,1.0
cfa also achieved,2,2,1.0
also achieved a,2,2,1.0
achieved a greater,2,2,1.0
a greater in,1,1,1.0
greater in the,1,1,1.0
in the results,3,3,1.0
the results also,3,3,1.0
results also show,2,2,1.0
show that for,4,2,2.0
that for cfa,2,2,1.0
for cfa does,2,2,1.0
methods in out,4,2,2.0
in out of,12,2,6.0
out of datasets,14,2,7.0
of datasets with,6,2,3.0
datasets with adasyn,2,2,1.0
with adasyn being,2,2,1.0
adasyn being the,2,2,1.0
next best with,5,2,2.5
best with datasets,6,2,3.0
with datasets smote,2,2,1.0
datasets smote and,2,2,1.0
smote and had,2,2,1.0
the highest in,2,1,2.0
highest in dataset,1,1,1.0
in dataset for,2,2,1.0
each method for,2,2,1.0
method for the,2,2,1.0
for the lr,4,2,2.0
the lr classifier,4,2,2.0
