,gram_count,document_count,Average_freq
synthetic counterfactual cases could,1,1,1.0
counterfactual cases could the,1,1,1.0
cases could the predictive,1,1,1.0
could the predictive accuracy,1,1,1.0
the predictive accuracy of,2,2,1.0
predictive accuracy of ai,2,2,1.0
accuracy of ai models,2,2,1.0
of ai models although,2,2,1.0
ai models although there,2,2,1.0
models although there are,2,2,1.0
although there are now,2,2,1.0
there are now of,2,2,1.0
are now of papers,2,2,1.0
now of papers on,2,2,1.0
of papers on in,1,1,1.0
papers on in xai,1,1,1.0
on in xai only,1,1,1.0
in xai only a,2,2,1.0
xai only a handful,2,2,1.0
only a handful of,2,2,1.0
a handful of papers,2,2,1.0
handful of papers consider,2,2,1.0
of papers consider their,2,2,1.0
papers consider their use,2,2,1.0
consider their use in,2,2,1.0
their use in data,2,2,1.0
use in data augmentation,2,2,1.0
in data augmentation in,2,2,1.0
data augmentation in evaluating,2,2,1.0
augmentation in evaluating xai,2,2,1.0
in evaluating xai counterfactual,2,2,1.0
evaluating xai counterfactual methods,2,2,1.0
xai counterfactual methods mothilal,2,2,1.0
counterfactual methods mothilal et,2,2,1.0
methods mothilal et al,2,2,1.0
mothilal et al suggested,2,2,1.0
et al suggested that,3,3,1.0
al suggested that a,2,2,1.0
suggested that a good,2,2,1.0
that a good method,2,2,1.0
a good method should,2,2,1.0
good method should generate,2,2,1.0
method should generate a,2,2,1.0
should generate a set,2,2,1.0
a set of counterfactuals,2,2,1.0
set of counterfactuals that,2,2,1.0
of counterfactuals that can,2,2,1.0
counterfactuals that can substitute,2,2,1.0
that can substitute for,2,2,1.0
can substitute for the,2,2,1.0
substitute for the original,2,2,1.0
for the original dataset,2,2,1.0
the original dataset calling,2,2,1.0
original dataset calling it,2,2,1.0
dataset calling it that,1,1,1.0
calling it that is,1,1,1.0
it that is if,1,1,1.0
that is if the,2,2,1.0
is if the set,2,2,1.0
the set of generated,2,2,1.0
set of generated counterfactuals,2,2,1.0
of generated counterfactuals were,2,2,1.0
generated counterfactuals were plausible,2,2,1.0
counterfactuals were plausible and,2,2,1.0
were plausible and close,2,2,1.0
plausible and close to,2,2,1.0
and close to the,2,2,1.0
close to the original,2,2,1.0
to the original data,4,3,1.3333333333333333
the original data then,2,2,1.0
original data then their,2,2,1.0
data then their predictive,2,2,1.0
then their predictive performance,2,2,1.0
their predictive performance should,2,2,1.0
predictive performance should parallel,2,2,1.0
performance should parallel that,2,2,1.0
should parallel that of,2,2,1.0
parallel that of the,2,2,1.0
that of the original,2,2,1.0
of the original dataset,4,2,2.0
the original dataset however,1,1,1.0
original dataset however mothilal,1,1,1.0
dataset however mothilal et,1,1,1.0
however mothilal et al,1,1,1.0
mothilal et al did,2,2,1.0
et al did not,2,2,1.0
al did not consider,2,2,1.0
did not consider using,2,2,1.0
not consider using their,2,2,1.0
consider using their counterfactual,2,2,1.0
using their counterfactual method,2,2,1.0
their counterfactual method for,2,2,1.0
for data augmentation in,2,2,1.0
data augmentation in a,2,2,1.0
augmentation in a student,2,2,1.0
in a student project,2,2,1.0
a student project hasan,2,2,1.0
student project hasan did,2,2,1.0
project hasan did and,2,2,1.0
hasan did and tried,2,2,1.0
did and tried to,2,2,1.0
and tried to determine,2,2,1.0
tried to determine whether,2,2,1.0
to determine whether an,2,2,1.0
determine whether an augmented,2,2,1.0
whether an augmented dataset,2,2,1.0
an augmented dataset based,2,2,1.0
augmented dataset based on,2,2,1.0
dataset based on generated,1,1,1.0
based on generated could,1,1,1.0
on generated could act,1,1,1.0
generated could act as,1,1,1.0
could act as a,2,2,1.0
act as a proxy,2,2,1.0
as a proxy dataset,2,2,1.0
a proxy dataset but,2,2,1.0
proxy dataset but only,2,2,1.0
dataset but only found,2,2,1.0
but only found modest,2,2,1.0
only found modest success,2,2,1.0
found modest success a,2,2,1.0
modest success a selection,2,2,1.0
success a selection of,2,2,1.0
a selection of other,2,2,1.0
selection of other papers,2,2,1.0
of other papers in,2,2,1.0
other papers in diverse,2,2,1.0
papers in diverse areas,2,2,1.0
in diverse areas have,2,2,1.0
diverse areas have also,2,2,1.0
areas have also circled,2,2,1.0
have also circled the,2,2,1.0
also circled the issue,2,2,1.0
circled the issue of,2,2,1.0
the issue of using,2,2,1.0
issue of using counterfactual,2,2,1.0
of using counterfactual techniques,2,2,1.0
using counterfactual techniques for,2,2,1.0
counterfactual techniques for data,2,2,1.0
techniques for data augmentation,2,2,1.0
for data augmentation subbaswamy,2,2,1.0
data augmentation subbaswamy and,2,2,1.0
augmentation subbaswamy and saria,2,2,1.0
subbaswamy and saria considered,2,2,1.0
and saria considered the,2,2,1.0
saria considered the problem,2,2,1.0
considered the problem of,2,2,1.0
the problem of dataset,2,2,1.0
problem of dataset shift,2,2,1.0
of dataset shift where,2,2,1.0
dataset shift where there,2,2,1.0
shift where there is,2,2,1.0
where there is a,2,2,1.0
there is a divergence,2,2,1.0
is a divergence between,2,2,1.0
a divergence between the,2,2,1.0
divergence between the context,2,2,1.0
between the context in,2,2,1.0
the context in which,2,2,1.0
context in which a,2,2,1.0
in which a model,2,2,1.0
which a model was,2,2,1.0
a model was trained,1,1,1.0
model was trained and,1,1,1.0
was trained and tested,1,1,1.0
trained and tested they,1,1,1.0
and tested they use,2,2,1.0
tested they use the,2,2,1.0
they use the notion,2,2,1.0
use the notion of,2,2,1.0
the notion of counterfactual,2,2,1.0
notion of counterfactual risk,2,2,1.0
of counterfactual risk to,2,2,1.0
counterfactual risk to diagnose,2,2,1.0
risk to diagnose this,2,2,1.0
to diagnose this problem,2,2,1.0
diagnose this problem using,2,2,1.0
this problem using causal,2,2,1.0
problem using causal models,2,2,1.0
using causal models zeng,2,2,1.0
causal models zeng et,2,2,1.0
models zeng et al,2,2,1.0
zeng et al proposed,2,2,1.0
al proposed the counterfactual,2,2,1.0
proposed the counterfactual generator,2,2,1.0
the counterfactual generator which,2,2,1.0
counterfactual generator which generates,2,2,1.0
generator which generates counterfactual,2,2,1.0
which generates counterfactual examples,2,2,1.0
generates counterfactual examples for,2,2,1.0
counterfactual examples for data,1,1,1.0
examples for data and,1,1,1.0
for data and found,1,1,1.0
data and found that,2,2,1.0
and found that generated,2,2,1.0
found that generated counterfactuals,2,2,1.0
that generated counterfactuals improved,2,2,1.0
generated counterfactuals improved the,2,2,1.0
counterfactuals improved the generalizability,2,2,1.0
improved the generalizability of,2,2,1.0
the generalizability of models,2,2,1.0
generalizability of models under,2,2,1.0
of models under limited,2,2,1.0
models under limited observational,2,2,1.0
under limited observational examples,2,2,1.0
limited observational examples pitis,2,2,1.0
observational examples pitis et,2,2,1.0
examples pitis et al,2,2,1.0
pitis et al proposed,1,1,1.0
et al proposed counterfactual,1,1,1.0
al proposed counterfactual data,1,1,1.0
proposed counterfactual data augmentation,1,1,1.0
counterfactual data augmentation coda,2,2,1.0
data augmentation coda for,2,2,1.0
augmentation coda for generating,2,2,1.0
coda for generating counterfactual,2,2,1.0
for generating counterfactual experiences,2,2,1.0
generating counterfactual experiences in,2,2,1.0
counterfactual experiences in reinforcement,2,2,1.0
experiences in reinforcement learning,2,2,1.0
in reinforcement learning rl,2,2,1.0
reinforcement learning rl in,2,2,1.0
learning rl in which,2,2,1.0
rl in which the,2,2,1.0
in which the method,2,2,1.0
which the method increases,2,2,1.0
the method increases the,2,2,1.0
method increases the size,2,2,1.0
increases the size of,2,2,1.0
the size of available,2,2,1.0
size of available training,2,2,1.0
of available training data,2,2,1.0
available training data with,2,2,1.0
training data with counterfactual,2,2,1.0
data with counterfactual examples,2,2,1.0
with counterfactual examples by,2,2,1.0
counterfactual examples by stitching,2,2,1.0
examples by stitching subsamples,1,1,1.0
by stitching subsamples from,1,1,1.0
stitching subsamples from the,1,1,1.0
subsamples from the environment,2,2,1.0
from the environment they,2,2,1.0
the environment they found,2,2,1.0
environment they found that,2,2,1.0
they found that coda,2,2,1.0
found that coda significantly,2,2,1.0
that coda significantly improved,2,2,1.0
coda significantly improved the,2,2,1.0
significantly improved the performance,2,2,1.0
improved the performance of,2,2,1.0
the performance of rl,2,2,1.0
performance of rl agents,2,2,1.0
of rl agents in,2,2,1.0
rl agents in tasks,2,2,1.0
agents in tasks for,2,2,1.0
in tasks for and,2,2,1.0
tasks for and keane,2,2,1.0
for and keane counterfactual,2,2,1.0
and keane counterfactual data,2,2,1.0
counterfactual data augmentation conditioned,2,2,1.0
data augmentation conditioned settings,2,2,1.0
augmentation conditioned settings the,2,2,1.0
conditioned settings the problem,2,2,1.0
settings the problem with,2,2,1.0
the problem with these,2,2,1.0
problem with these papers,2,2,1.0
with these papers is,2,2,1.0
these papers is that,2,2,1.0
papers is that they,2,2,1.0
is that they use,2,2,1.0
that they use bespoke,2,2,1.0
they use bespoke counterfactual,2,2,1.0
use bespoke counterfactual developed,1,1,1.0
bespoke counterfactual developed for,1,1,1.0
counterfactual developed for specific,1,1,1.0
developed for specific task,2,2,1.0
for specific task domains,2,2,1.0
specific task domains rather,2,2,1.0
task domains rather than,2,2,1.0
domains rather than the,2,2,1.0
rather than the tried,2,2,1.0
than the tried and,2,2,1.0
the tried and tested,2,2,1.0
tried and tested techniques,1,1,1.0
and tested techniques from,1,1,1.0
tested techniques from the,1,1,1.0
techniques from the xai,1,1,1.0
the xai literature therefore,2,2,1.0
xai literature therefore their,2,2,1.0
literature therefore their performance,2,2,1.0
therefore their performance robustness,2,2,1.0
their performance robustness and,2,2,1.0
performance robustness and generalizability,2,2,1.0
robustness and generalizability is,2,2,1.0
and generalizability is at,2,2,1.0
generalizability is at best,2,2,1.0
is at best however,2,2,1.0
at best however one,2,2,1.0
best however one study,2,2,1.0
however one study has,2,2,1.0
one study has applied,2,2,1.0
study has applied to,2,2,1.0
has applied to a,2,2,1.0
applied to a xai,2,2,1.0
to a xai counterfactual,2,2,1.0
a xai counterfactual method,2,2,1.0
xai counterfactual method to,2,2,1.0
counterfactual method to the,4,2,2.0
method to the problem,2,2,1.0
to the problem of,2,2,1.0
the problem of data,2,2,1.0
problem of data augmentation,2,2,1.0
of data augmentation temraz,2,2,1.0
data augmentation temraz et,2,2,1.0
augmentation temraz et al,2,2,1.0
temraz et al used,2,2,1.0
et al used the,2,2,1.0
al used the present,2,2,1.0
used the present counterfactual,2,2,1.0
the present counterfactual method,2,2,1.0
present counterfactual method to,2,2,1.0
to generate synthetic data,4,3,1.3333333333333333
generate synthetic data for,2,2,1.0
synthetic data for a,2,2,1.0
data for a prediction,2,2,1.0
for a prediction problem,2,2,1.0
a prediction problem their,2,2,1.0
prediction problem their problem,2,2,1.0
problem their problem domain,2,2,1.0
their problem domain involved,1,1,1.0
problem domain involved a,1,1,1.0
domain involved a model,1,1,1.0
involved a model for,1,1,1.0
a model for grass,2,2,1.0
model for grass growth,2,2,1.0
for grass growth prediction,2,2,1.0
grass growth prediction that,2,2,1.0
growth prediction that relies,2,2,1.0
prediction that relies on,2,2,1.0
that relies on an,2,2,1.0
relies on an historical,2,2,1.0
on an historical dataset,2,2,1.0
an historical dataset of,2,2,1.0
historical dataset of specific,2,2,1.0
dataset of specific measurements,2,2,1.0
of specific measurements of,2,2,1.0
specific measurements of climate,2,2,1.0
measurements of climate and,2,2,1.0
of climate and grass,2,2,1.0
climate and grass growth,2,2,1.0
and grass growth on,2,2,1.0
grass growth on dairy,2,2,1.0
growth on dairy farms,2,2,1.0
on dairy farms in,2,2,1.0
dairy farms in ireland,2,2,1.0
farms in ireland covering,2,2,1.0
in ireland covering the,2,2,1.0
ireland covering the model,2,2,1.0
covering the model does,2,2,1.0
the model does reasonably,2,2,1.0
model does reasonably well,2,2,1.0
does reasonably well at,2,2,1.0
reasonably well at predicting,2,2,1.0
well at predicting grass,4,2,2.0
at predicting grass growth,4,2,2.0
predicting grass growth for,4,2,2.0
grass growth for individual,2,2,1.0
growth for individual farms,2,2,1.0
for individual farms in,2,2,1.0
individual farms in the,2,2,1.0
farms in the coming,2,2,1.0
in the coming week,2,2,1.0
the coming week using,2,2,1.0
coming week using this,2,2,1.0
week using this historical,2,2,1.0
using this historical data,2,2,1.0
this historical data but,2,2,1.0
historical data but with,2,2,1.0
data but with climate,2,2,1.0
but with climate change,2,2,1.0
with climate change there,2,2,1.0
climate change there are,2,2,1.0
change there are an,2,2,1.0
there are an increasing,2,2,1.0
are an increasing number,2,2,1.0
an increasing number of,2,2,1.0
increasing number of events,2,2,1.0
number of events events,2,2,1.0
of events events that,2,2,1.0
events events that diverge,2,2,1.0
events that diverge significantly,2,2,1.0
that diverge significantly from,2,2,1.0
diverge significantly from the,2,2,1.0
significantly from the recorded,1,1,1.0
from the recorded in,1,1,1.0
the recorded in the,1,1,1.0
recorded in the historical,2,2,1.0
in the historical data,2,2,1.0
the historical data extreme,2,2,1.0
historical data extreme values,2,2,1.0
data extreme values for,2,2,1.0
extreme values for key,2,2,1.0
values for key weather,2,2,1.0
for key weather variables,1,1,1.0
key weather variables like,1,1,1.0
weather variables like solar,1,1,1.0
variables like solar or,1,1,1.0
like solar or soil,1,1,1.0
solar or soil moisture,1,1,1.0
or soil moisture for,2,2,1.0
soil moisture for example,2,2,1.0
moisture for example in,2,2,1.0
for example in there,2,2,1.0
example in there was,2,2,1.0
in there was a,2,2,1.0
there was a significant,2,2,1.0
was a significant drought,2,2,1.0
a significant drought across,2,2,1.0
significant drought across europe,2,2,1.0
drought across europe that,2,2,1.0
across europe that effectively,2,2,1.0
europe that effectively halted,2,2,1.0
that effectively halted grass,2,2,1.0
effectively halted grass growth,2,2,1.0
halted grass growth in,2,2,1.0
grass growth in ireland,2,2,1.0
growth in ireland during,2,2,1.0
in ireland during what,2,2,1.0
ireland during what is,2,2,1.0
during what is usually,2,2,1.0
what is usually the,2,2,1.0
is usually the of,2,2,1.0
usually the of july,2,2,1.0
the of july if,2,2,1.0
of july if soil,2,2,1.0
july if soil moisture,2,2,1.0
if soil moisture drops,2,2,1.0
soil moisture drops then,2,2,1.0
moisture drops then grass,2,2,1.0
drops then grass stops,2,2,1.0
then grass stops growing,2,2,1.0
grass stops growing indeed,2,2,1.0
stops growing indeed high,2,2,1.0
growing indeed high solar,2,2,1.0
indeed high solar radiation,2,2,1.0
high solar radiation will,2,2,1.0
solar radiation will burn,2,2,1.0
radiation will burn grass,2,2,1.0
will burn grass the,1,1,1.0
burn grass the model,1,1,1.0
grass the model does,1,1,1.0
